country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language
South Korea,KR,2022-10-09,Films,10,The Outfit,,1,English
South Korea,KR,2022-10-09,TV,1,Little Women,Little Women: Limited Series,5,English
South Korea,KR,2022-10-09,TV,2,Narco-Saints,Narco-Saints: Season 1,5,English
South Korea,KR,2022-10-09,TV,3,Flower of Evil,Flower of Evil: Limited Series,2,English
South Korea,KR,2022-10-09,TV,4,The Good Detective,The Good Detective: Season 2,3,English
South Korea,KR,2022-10-09,TV,5,I am Solo,I am Solo: Part 9 - Part 12,13,English
South Korea,KR,2022-10-09,TV,6,Glitch,Glitch: Limited Series,1,English
South Korea,KR,2022-10-09,TV,7,The Good Detective,The Good Detective: Season 1,10,English
South Korea,KR,2022-10-09,TV,8,The Empress,The Empress: Season 1,1,English
South Korea,KR,2022-10-09,TV,9,Sisyphus,Sisyphus: Season 1,2,English
South Korea,KR,2022-10-09,TV,10,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,15,English
South Korea,KR,2022-10-02,Films,1,Uncharted,,1,English
South Korea,KR,2022-10-02,Films,2,Lou,,2,English
South Korea,KR,2022-10-02,Films,3,Honest Candidate,,2,English
South Korea,KR,2022-10-02,Films,4,RED,,1,English
South Korea,KR,2022-10-02,Films,5,Blonde,,1,English
South Korea,KR,2022-10-02,Films,6,Tazza: The Hidden Card,,2,English
South Korea,KR,2022-10-02,Films,7,Drifting Home,,3,English
South Korea,KR,2022-10-02,Films,8,The Drug King,,2,English
South Korea,KR,2022-10-02,Films,9,Seoul Vibe,,6,English
South Korea,KR,2022-10-02,Films,10,ATHENA,,1,English
South Korea,KR,2022-10-02,TV,1,Little Women,Little Women: Limited Series,4,English
South Korea,KR,2022-10-02,TV,2,Narco-Saints,Narco-Saints: Season 1,4,English
South Korea,KR,2022-10-02,TV,3,The Good Detective,The Good Detective: Season 2,2,English
South Korea,KR,2022-10-02,TV,4,Flower of Evil,Flower of Evil: Limited Series,1,English
South Korea,KR,2022-10-02,TV,5,I am Solo,I am Solo: Part 9 - Part 12,12,English
South Korea,KR,2022-10-02,TV,6,The Good Detective,The Good Detective: Season 1,9,English
South Korea,KR,2022-10-02,TV,7,Sisyphus,Sisyphus: Season 1,1,English
South Korea,KR,2022-10-02,TV,8,Once Upon a Small Town,Once Upon a Small Town: Limited Series,2,English
South Korea,KR,2022-10-02,TV,9,A Clean Sweep,A Clean Sweep: Part 1,4,English
South Korea,KR,2022-10-02,TV,10,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,14,English
South Korea,KR,2022-09-25,Films,1,Drifting Home,,2,English
South Korea,KR,2022-09-25,Films,2,Seoul Vibe,,5,English
South Korea,KR,2022-09-25,Films,3,Lou,,1,English
South Korea,KR,2022-09-25,Films,4,Do Revenge,,1,English
South Korea,KR,2022-09-25,Films,5,Honest Candidate,,1,English
South Korea,KR,2022-09-25,Films,6,Marry Me,,2,English
South Korea,KR,2022-09-25,Films,7,Ad Astra,,2,English
South Korea,KR,2022-09-25,Films,8,Tazza: The Hidden Card,,1,English
South Korea,KR,2022-09-25,Films,9,The Drug King,,1,English
South Korea,KR,2022-09-25,Films,10,Mat Kilau,,1,English
South Korea,KR,2022-09-25,TV,1,Narco-Saints,Narco-Saints: Season 1,3,English
South Korea,KR,2022-09-25,TV,2,Little Women,Little Women: Limited Series,3,English
South Korea,KR,2022-09-25,TV,3,The Good Detective,The Good Detective: Season 2,1,English
South Korea,KR,2022-09-25,TV,4,I am Solo,I am Solo: Part 9 - Part 12,11,English
South Korea,KR,2022-09-25,TV,5,The Good Detective,The Good Detective: Season 1,8,English
South Korea,KR,2022-09-25,TV,6,Alchemy of Souls,Alchemy of Souls: Part 1,14,English
South Korea,KR,2022-09-25,TV,7,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,13,English
South Korea,KR,2022-09-25,TV,8,Crash Landing on You,Crash Landing on You: Limited Series,7,English
South Korea,KR,2022-09-25,TV,9,A Clean Sweep,A Clean Sweep: Part 1,3,English
South Korea,KR,2022-09-25,TV,10,Once Upon a Small Town,Once Upon a Small Town: Limited Series,1,English
South Korea,KR,2022-09-18,Films,1,Seoul Vibe,,4,English
South Korea,KR,2022-09-18,Films,2,Ad Astra,,1,English
South Korea,KR,2022-09-18,Films,3,No Limit,,1,English
South Korea,KR,2022-09-18,Films,4,Alpha,,2,English
South Korea,KR,2022-09-18,Films,5,End of the Road,,1,English
South Korea,KR,2022-09-18,Films,6,Drifting Home,,1,English
South Korea,KR,2022-09-18,Films,7,Marry Me,,1,English
South Korea,KR,2022-09-18,Films,8,Contorted,,2,English
South Korea,KR,2022-09-18,Films,9,Spider-Man: No Way Home,,5,English
South Korea,KR,2022-09-18,Films,10,Fantastic Beasts: The Crimes of Grindelwald,,3,English
South Korea,KR,2022-09-18,TV,1,Narco-Saints,Narco-Saints: Season 1,2,English
South Korea,KR,2022-09-18,TV,2,Little Women,Little Women: Limited Series,2,English
South Korea,KR,2022-09-18,TV,3,I am Solo,I am Solo: Part 9 - Part 12,10,English
South Korea,KR,2022-09-18,TV,4,Alchemy of Souls,Alchemy of Souls: Part 1,13,English
South Korea,KR,2022-09-18,TV,5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12,English
South Korea,KR,2022-09-18,TV,6,Change Days,Change Days: Season 2,14,English
South Korea,KR,2022-09-18,TV,7,Love After Divorce,Love After Divorce: Season 3,11,English
South Korea,KR,2022-09-18,TV,8,The Good Detective,The Good Detective: Season 1,7,English
South Korea,KR,2022-09-18,TV,9,Squid Game,Squid Game: Season 1,16,English
South Korea,KR,2022-09-18,TV,10,A Clean Sweep,A Clean Sweep: Part 1,2,English
South Korea,KR,2022-09-11,Films,1,Seoul Vibe,,3,English
South Korea,KR,2022-09-11,Films,2,Fantastic Beasts: The Crimes of Grindelwald,,2,English
South Korea,KR,2022-09-11,Films,3,Minari,,2,English
South Korea,KR,2022-09-11,Films,4,Spider-Man: No Way Home,,4,English
South Korea,KR,2022-09-11,Films,5,Alpha,,1,English
South Korea,KR,2022-09-11,Films,6,Loving Adults,,2,English
South Korea,KR,2022-09-11,Films,7,I Came By,,2,English
South Korea,KR,2022-09-11,Films,8,Cellular,,1,English
South Korea,KR,2022-09-11,Films,9,Contorted,,1,English
South Korea,KR,2022-09-11,Films,10,Love in the Villa,,1,English
South Korea,KR,2022-09-11,TV,1,Narco-Saints,Narco-Saints: Season 1,1,English
South Korea,KR,2022-09-11,TV,2,Little Women,Little Women: Limited Series,1,English
South Korea,KR,2022-09-11,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,12,English
South Korea,KR,2022-09-11,TV,4,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,11,English
South Korea,KR,2022-09-11,TV,5,I am Solo,I am Solo: Part 9 - Part 12,9,English
South Korea,KR,2022-09-11,TV,6,The Good Detective,The Good Detective: Season 1,6,English
South Korea,KR,2022-09-11,TV,7,Love After Divorce,Love After Divorce: Season 3,10,English
South Korea,KR,2022-09-11,TV,8,Change Days,Change Days: Season 2,13,English
South Korea,KR,2022-09-11,TV,9,Legend of Fuyao,Legend of Fuyao: Season 1,4,English
South Korea,KR,2022-09-11,TV,10,Insider,Insider: Limited Series,7,English
South Korea,KR,2022-09-04,Films,1,Seoul Vibe,,2,English
South Korea,KR,2022-09-04,Films,2,Fantastic Beasts: The Crimes of Grindelwald,,1,English
South Korea,KR,2022-09-04,Films,3,Loving Adults,,1,English
South Korea,KR,2022-09-04,Films,4,Spider-Man: No Way Home,,3,English
South Korea,KR,2022-09-04,Films,5,Me Time,,1,English
South Korea,KR,2022-09-04,Films,6,Minari,,1,English
South Korea,KR,2022-09-04,Films,7,I Came By,,1,English
South Korea,KR,2022-09-04,Films,8,Carter,,5,English
South Korea,KR,2022-09-04,Films,9,Day Shift,,4,English
South Korea,KR,2022-09-04,Films,10,The Next 365 Days,,3,English
South Korea,KR,2022-09-04,TV,1,Alchemy of Souls,Alchemy of Souls: Part 1,11,English
South Korea,KR,2022-09-04,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,10,English
South Korea,KR,2022-09-04,TV,3,The Good Detective,The Good Detective: Season 1,5,English
South Korea,KR,2022-09-04,TV,4,I am Solo,I am Solo: Part 9 - Part 12,8,English
South Korea,KR,2022-09-04,TV,5,A Model Family,A Model Family: Season 1,4,English
South Korea,KR,2022-09-04,TV,6,Change Days,Change Days: Season 2,12,English
South Korea,KR,2022-09-04,TV,7,Insider,Insider: Limited Series,6,English
South Korea,KR,2022-09-04,TV,8,Love After Divorce,Love After Divorce: Season 3,9,English
South Korea,KR,2022-09-04,TV,9,Legend of Fuyao,Legend of Fuyao: Season 1,3,English
South Korea,KR,2022-09-04,TV,10,A Clean Sweep,A Clean Sweep: Part 1,1,English
South Korea,KR,2022-08-28,Films,1,Seoul Vibe,,1,English
South Korea,KR,2022-08-28,Films,2,Spider-Man: No Way Home,,2,English
South Korea,KR,2022-08-28,Films,3,The Next 365 Days,,2,English
South Korea,KR,2022-08-28,Films,4,Day Shift,,3,English
South Korea,KR,2022-08-28,Films,5,Carter,,4,English
South Korea,KR,2022-08-28,Films,6,Fullmetal Alchemist The Revenge of Scar,,1,English
South Korea,KR,2022-08-28,Films,7,Look Both Ways,,1,English
South Korea,KR,2022-08-28,Films,8,Top Gun,,4,English
South Korea,KR,2022-08-28,Films,9,Blood Red Sky,,7,English
South Korea,KR,2022-08-28,Films,10,The Assistant,,1,English
South Korea,KR,2022-08-28,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,9,English
South Korea,KR,2022-08-28,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,10,English
South Korea,KR,2022-08-28,TV,3,A Model Family,A Model Family: Season 1,3,English
South Korea,KR,2022-08-28,TV,4,Café Minamdang,Café Minamdang: Limited Series,9,English
South Korea,KR,2022-08-28,TV,5,Insider,Insider: Limited Series,5,English
South Korea,KR,2022-08-28,TV,6,The Good Detective,The Good Detective: Season 1,4,English
South Korea,KR,2022-08-28,TV,7,Legend of Fuyao,Legend of Fuyao: Season 1,2,English
South Korea,KR,2022-08-28,TV,8,Change Days,Change Days: Season 2,11,English
South Korea,KR,2022-08-28,TV,9,I am Solo,I am Solo: Part 9 - Part 12,7,English
South Korea,KR,2022-08-28,TV,10,Love After Divorce,Love After Divorce: Season 3,8,English
South Korea,KR,2022-08-21,Films,1,Spider-Man: No Way Home,,1,English
South Korea,KR,2022-08-21,Films,2,Day Shift,,2,English
South Korea,KR,2022-08-21,Films,3,Carter,,3,English
South Korea,KR,2022-08-21,Films,4,Blood Red Sky,,6,English
South Korea,KR,2022-08-21,Films,5,Jarhead 2: Field of Fire,,1,English
South Korea,KR,2022-08-21,Films,6,The Next 365 Days,,1,English
South Korea,KR,2022-08-21,Films,7,The Gray Man,,5,English
South Korea,KR,2022-08-21,Films,8,Top Gun,,3,English
South Korea,KR,2022-08-21,Films,9,Jarhead 3: The Siege,,1,English
South Korea,KR,2022-08-21,Films,10,RRR (Hindi),,8,English
South Korea,KR,2022-08-21,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,8,English
South Korea,KR,2022-08-21,TV,2,A Model Family,A Model Family: Season 1,2,English
South Korea,KR,2022-08-21,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,9,English
South Korea,KR,2022-08-21,TV,4,Insider,Insider: Limited Series,4,English
South Korea,KR,2022-08-21,TV,5,The Good Detective,The Good Detective: Season 1,3,English
South Korea,KR,2022-08-21,TV,6,Café Minamdang,Café Minamdang: Limited Series,8,English
South Korea,KR,2022-08-21,TV,7,Love After Divorce,Love After Divorce: Season 3,7,English
South Korea,KR,2022-08-21,TV,8,I am Solo,I am Solo: Part 9 - Part 12,6,English
South Korea,KR,2022-08-21,TV,9,Change Days,Change Days: Season 2,10,English
South Korea,KR,2022-08-21,TV,10,Legend of Fuyao,Legend of Fuyao: Season 1,1,English
South Korea,KR,2022-08-14,Films,1,Carter,,2,English
South Korea,KR,2022-08-14,Films,2,Day Shift,,1,English
South Korea,KR,2022-08-14,Films,3,Top Gun,,2,English
South Korea,KR,2022-08-14,Films,4,The Gray Man,,4,English
South Korea,KR,2022-08-14,Films,5,Purple Hearts,,2,English
South Korea,KR,2022-08-14,Films,6,Labor Day,,1,English
South Korea,KR,2022-08-14,Films,7,Blood Red Sky,,5,English
South Korea,KR,2022-08-14,Films,8,RRR (Hindi),,7,English
South Korea,KR,2022-08-14,Films,9,The Nice Guys,,1,English
South Korea,KR,2022-08-14,Films,10,The Town,,1,English
South Korea,KR,2022-08-14,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,7,English
South Korea,KR,2022-08-14,TV,2,Insider,Insider: Limited Series,3,English
South Korea,KR,2022-08-14,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,8,English
South Korea,KR,2022-08-14,TV,4,A Model Family,A Model Family: Season 1,1,English
South Korea,KR,2022-08-14,TV,5,The Good Detective,The Good Detective: Season 1,2,English
South Korea,KR,2022-08-14,TV,6,Café Minamdang,Café Minamdang: Limited Series,7,English
South Korea,KR,2022-08-14,TV,7,Love After Divorce,Love After Divorce: Season 3,6,English
South Korea,KR,2022-08-14,TV,8,Cleaning Up,Cleaning Up: Limited Series,2,English
South Korea,KR,2022-08-14,TV,9,I am Solo,I am Solo: Part 9 - Part 12,5,English
South Korea,KR,2022-08-14,TV,10,The Sandman,The Sandman: Season 1,1,English
South Korea,KR,2022-08-07,Films,1,Carter,,1,English
South Korea,KR,2022-08-07,Films,2,The Gray Man,,3,English
South Korea,KR,2022-08-07,Films,3,Purple Hearts,,1,English
South Korea,KR,2022-08-07,Films,4,Top Gun,,1,English
South Korea,KR,2022-08-07,Films,5,RRR (Hindi),,6,English
South Korea,KR,2022-08-07,Films,6,The Sea Beast,,5,English
South Korea,KR,2022-08-07,Films,7,Recurrence,,2,English
South Korea,KR,2022-08-07,Films,8,Executive Decision,,1,English
South Korea,KR,2022-08-07,Films,9,Crazy Rich Asians,,1,English
South Korea,KR,2022-08-07,Films,10,Sing 2,,6,English
South Korea,KR,2022-08-07,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,6,English
South Korea,KR,2022-08-07,TV,2,Insider,Insider: Limited Series,2,English
South Korea,KR,2022-08-07,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,7,English
South Korea,KR,2022-08-07,TV,4,Café Minamdang,Café Minamdang: Limited Series,6,English
South Korea,KR,2022-08-07,TV,5,The Good Detective,The Good Detective: Season 1,1,English
South Korea,KR,2022-08-07,TV,6,Cleaning Up,Cleaning Up: Limited Series,1,English
South Korea,KR,2022-08-07,TV,7,Love After Divorce,Love After Divorce: Season 3,5,English
South Korea,KR,2022-08-07,TV,8,Remarriage & Desires,Remarriage & Desires: Season 1,4,English
South Korea,KR,2022-08-07,TV,9,I am Solo,I am Solo: Part 9 - Part 12,4,English
South Korea,KR,2022-08-07,TV,10,Change Days,Change Days: Season 2,9,English
South Korea,KR,2022-07-31,Films,1,The Gray Man,,2,English
South Korea,KR,2022-07-31,Films,2,Resident Evil: Welcome to Raccoon City,,2,English
South Korea,KR,2022-07-31,Films,3,The Sea Beast,,4,English
South Korea,KR,2022-07-31,Films,4,The Protege,,3,English
South Korea,KR,2022-07-31,Films,5,Sing 2,,5,English
South Korea,KR,2022-07-31,Films,6,Recurrence,,1,English
South Korea,KR,2022-07-31,Films,7,In Our Prime,,6,English
South Korea,KR,2022-07-31,Films,8,RRR (Hindi),,5,English
South Korea,KR,2022-07-31,Films,9,A Star Is Born,,2,English
South Korea,KR,2022-07-31,Films,10,One Shot,,3,English
South Korea,KR,2022-07-31,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,5,English
South Korea,KR,2022-07-31,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,6,English
South Korea,KR,2022-07-31,TV,3,Remarriage & Desires,Remarriage & Desires: Season 1,3,English
South Korea,KR,2022-07-31,TV,4,Café Minamdang,Café Minamdang: Limited Series,5,English
South Korea,KR,2022-07-31,TV,5,Who Rules the World,Who Rules the World: Season 1,1,English
South Korea,KR,2022-07-31,TV,6,Love After Divorce,Love After Divorce: Season 3,4,English
South Korea,KR,2022-07-31,TV,7,Insider,Insider: Limited Series,1,English
South Korea,KR,2022-07-31,TV,8,I am Solo,I am Solo: Part 9 - Part 12,3,English
South Korea,KR,2022-07-31,TV,9,Change Days,Change Days: Season 2,8,English
South Korea,KR,2022-07-31,TV,10,My Unfamiliar Family,,1,English
South Korea,KR,2022-07-24,Films,1,The Gray Man,,1,English
South Korea,KR,2022-07-24,Films,2,The Protege,,2,English
South Korea,KR,2022-07-24,Films,3,Resident Evil: Welcome to Raccoon City,,1,English
South Korea,KR,2022-07-24,Films,4,The Sea Beast,,3,English
South Korea,KR,2022-07-24,Films,5,One Shot,,2,English
South Korea,KR,2022-07-24,Films,6,Dragon Inn Part 1: The City of Sadness,,1,English
South Korea,KR,2022-07-24,Films,7,In Our Prime,,5,English
South Korea,KR,2022-07-24,Films,8,Sing 2,,4,English
South Korea,KR,2022-07-24,Films,9,The Aftermath of Murder,,1,English
South Korea,KR,2022-07-24,Films,10,A Star Is Born,,1,English
South Korea,KR,2022-07-24,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,4,English
South Korea,KR,2022-07-24,TV,2,Remarriage & Desires,Remarriage & Desires: Season 1,2,English
South Korea,KR,2022-07-24,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,5,English
South Korea,KR,2022-07-24,TV,4,Café Minamdang,Café Minamdang: Limited Series,4,English
South Korea,KR,2022-07-24,TV,5,Love After Divorce,Love After Divorce: Season 3,3,English
South Korea,KR,2022-07-24,TV,6,Change Days,Change Days: Season 2,7,English
South Korea,KR,2022-07-24,TV,7,I am Solo,I am Solo: Part 9 - Part 12,2,English
South Korea,KR,2022-07-24,TV,8,My Liberation Notes,My Liberation Notes: Limited Series,15,English
South Korea,KR,2022-07-24,TV,9,Our Blues,Our Blues: Limited Series,15,English
South Korea,KR,2022-07-24,TV,10,Resident Evil,Resident Evil: Season 1,1,English
South Korea,KR,2022-07-17,Films,1,The Sea Beast,,2,English
South Korea,KR,2022-07-17,Films,2,In Our Prime,,4,English
South Korea,KR,2022-07-17,Films,3,The Protege,,1,English
South Korea,KR,2022-07-17,Films,4,Sing 2,,3,English
South Korea,KR,2022-07-17,Films,5,The Legend of Tarzan,,2,English
South Korea,KR,2022-07-17,Films,6,Valley of the Dead,,1,English
South Korea,KR,2022-07-17,Films,7,Incantation,,1,English
South Korea,KR,2022-07-17,Films,8,Piggy Back,,2,English
South Korea,KR,2022-07-17,Films,9,RRR (Hindi),,4,English
South Korea,KR,2022-07-17,Films,10,One Shot,,1,English
South Korea,KR,2022-07-17,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,3,English
South Korea,KR,2022-07-17,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,4,English
South Korea,KR,2022-07-17,TV,3,Remarriage & Desires,Remarriage & Desires: Season 1,1,English
South Korea,KR,2022-07-17,TV,4,Café Minamdang,Café Minamdang: Limited Series,3,English
South Korea,KR,2022-07-17,TV,5,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,4,English
South Korea,KR,2022-07-17,TV,6,My Liberation Notes,My Liberation Notes: Limited Series,14,English
South Korea,KR,2022-07-17,TV,7,Love After Divorce,Love After Divorce: Season 3,2,English
South Korea,KR,2022-07-17,TV,8,Change Days,Change Days: Season 2,6,English
South Korea,KR,2022-07-17,TV,9,Our Blues,Our Blues: Limited Series,14,English
South Korea,KR,2022-07-17,TV,10,I am Solo,I am Solo: Part 9 - Part 12,1,English
South Korea,KR,2022-07-10,Films,1,In Our Prime,,3,English
South Korea,KR,2022-07-10,Films,2,Sing 2,,2,English
South Korea,KR,2022-07-10,Films,3,King of Prison 2: The Prison War,,2,English
South Korea,KR,2022-07-10,Films,4,RRR (Hindi),,3,English
South Korea,KR,2022-07-10,Films,5,The Legend of Tarzan,,1,English
South Korea,KR,2022-07-10,Films,6,Piggy Back,,1,English
South Korea,KR,2022-07-10,Films,7,Lara Croft Tomb Raider: The Cradle of Life,,2,English
South Korea,KR,2022-07-10,Films,8,Mystic River,,1,English
South Korea,KR,2022-07-10,Films,9,The Sea Beast,,1,English
South Korea,KR,2022-07-10,Films,10,Beast (Tamil),,1,English
South Korea,KR,2022-07-10,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,2,English
South Korea,KR,2022-07-10,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,3,English
South Korea,KR,2022-07-10,TV,3,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,3,English
South Korea,KR,2022-07-10,TV,4,Café Minamdang,Café Minamdang: Limited Series,2,English
South Korea,KR,2022-07-10,TV,5,Stranger Things,Stranger Things 4,6,English
South Korea,KR,2022-07-10,TV,6,Our Blues,Our Blues: Limited Series,13,English
South Korea,KR,2022-07-10,TV,7,My Liberation Notes,My Liberation Notes: Limited Series,13,English
South Korea,KR,2022-07-10,TV,8,Change Days,Change Days: Season 2,5,English
South Korea,KR,2022-07-10,TV,9,Love After Divorce,Love After Divorce: Season 3,1,English
South Korea,KR,2022-07-10,TV,10,Never Give Up,Never Give Up: Limited Series,9,English
South Korea,KR,2022-07-03,Films,1,In Our Prime,,2,English
South Korea,KR,2022-07-03,Films,2,RRR (Hindi),,2,English
South Korea,KR,2022-07-03,Films,3,King of Prison 2: The Prison War,,1,English
South Korea,KR,2022-07-03,Films,4,The Man from Toronto,,1,English
South Korea,KR,2022-07-03,Films,5,Lara Croft Tomb Raider: The Cradle of Life,,1,English
South Korea,KR,2022-07-03,Films,6,The Girl on a Bulldozer,,3,English
South Korea,KR,2022-07-03,Films,7,Sing 2,,1,English
South Korea,KR,2022-07-03,Films,8,Love & Gelato,,1,English
South Korea,KR,2022-07-03,Films,9,The Nun,,1,English
South Korea,KR,2022-07-03,Films,10,Deadlock,,2,English
South Korea,KR,2022-07-03,TV,1,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,2,English
South Korea,KR,2022-07-03,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,1,English
South Korea,KR,2022-07-03,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,2,English
South Korea,KR,2022-07-03,TV,4,My Liberation Notes,My Liberation Notes: Limited Series,12,English
South Korea,KR,2022-07-03,TV,5,Our Blues,Our Blues: Limited Series,12,English
South Korea,KR,2022-07-03,TV,6,Stranger Things,Stranger Things 4,5,English
South Korea,KR,2022-07-03,TV,7,Never Give Up,Never Give Up: Limited Series,8,English
South Korea,KR,2022-07-03,TV,8,Café Minamdang,Café Minamdang: Limited Series,1,English
South Korea,KR,2022-07-03,TV,9,Change Days,Change Days: Season 2,4,English
South Korea,KR,2022-07-03,TV,10,Love Again,Love Again: Season 2,11,English
South Korea,KR,2022-06-26,Films,1,In Our Prime,,1,English
South Korea,KR,2022-06-26,Films,2,The Girl on a Bulldozer,,2,English
South Korea,KR,2022-06-26,Films,3,Spiderhead,,2,English
South Korea,KR,2022-06-26,Films,4,Deadlock,,1,English
South Korea,KR,2022-06-26,Films,5,RRR (Hindi),,1,English
South Korea,KR,2022-06-26,Films,6,Interceptor,,4,English
South Korea,KR,2022-06-26,Films,7,The Mayor,,2,English
South Korea,KR,2022-06-26,Films,8,The Hitman's Wife's Bodyguard,,4,English
South Korea,KR,2022-06-26,Films,9,47 Meters Down,,1,English
South Korea,KR,2022-06-26,Films,10,The Wrath of God,,1,English
South Korea,KR,2022-06-26,TV,1,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,1,English
South Korea,KR,2022-06-26,TV,2,Our Blues,Our Blues: Limited Series,11,English
South Korea,KR,2022-06-26,TV,3,My Liberation Notes,My Liberation Notes: Limited Series,11,English
South Korea,KR,2022-06-26,TV,4,Alchemy of Souls,Alchemy of Souls: Part 1,1,English
South Korea,KR,2022-06-26,TV,5,Never Give Up,Never Give Up: Limited Series,7,English
South Korea,KR,2022-06-26,TV,6,I am Solo,I am Solo: Part 5 - Part 8,22,English
South Korea,KR,2022-06-26,TV,7,Change Days,Change Days: Season 2,3,English
South Korea,KR,2022-06-26,TV,8,When My Love Blooms,When My Love Blooms: Season 1,1,English
South Korea,KR,2022-06-26,TV,9,Love Again,Love Again: Season 2,10,English
South Korea,KR,2022-06-26,TV,10,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,2,English
South Korea,KR,2022-06-19,Films,1,The Girl on a Bulldozer,,1,English
South Korea,KR,2022-06-19,Films,2,Interceptor,,3,English
South Korea,KR,2022-06-19,Films,3,Hustle,,2,English
South Korea,KR,2022-06-19,Films,4,Ghostbusters: Afterlife,,1,English
South Korea,KR,2022-06-19,Films,5,Spiderhead,,1,English
South Korea,KR,2022-06-19,Films,6,Wrath of Man,,3,English
South Korea,KR,2022-06-19,Films,7,The Mayor,,1,English
South Korea,KR,2022-06-19,Films,8,The Hitman's Wife's Bodyguard,,3,English
South Korea,KR,2022-06-19,Films,9,Centauro,,1,English
South Korea,KR,2022-06-19,Films,10,The Hitman’s Bodyguard,,3,English
South Korea,KR,2022-06-19,TV,1,Our Blues,Our Blues: Limited Series,10,English
South Korea,KR,2022-06-19,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,10,English
South Korea,KR,2022-06-19,TV,3,Never Give Up,Never Give Up: Limited Series,6,English
South Korea,KR,2022-06-19,TV,4,I am Solo,I am Solo: Part 5 - Part 8,21,English
South Korea,KR,2022-06-19,TV,5,Jujutsu Kaisen,Jujutsu Kaisen: Season 1,1,English
South Korea,KR,2022-06-19,TV,6,Stranger Things,Stranger Things 4,4,English
South Korea,KR,2022-06-19,TV,7,Change Days,Change Days: Season 2,2,English
South Korea,KR,2022-06-19,TV,8,Welcome to Wedding Hell,Welcome to Wedding Hell: Limited Series,2,English
South Korea,KR,2022-06-19,TV,9,Love Again,Love Again: Season 2,9,English
South Korea,KR,2022-06-19,TV,10,My Mister,My Mister: Limited Series,8,English
South Korea,KR,2022-06-12,Films,1,Interceptor,,2,English
South Korea,KR,2022-06-12,Films,2,Wrath of Man,,2,English
South Korea,KR,2022-06-12,Films,3,The Hitman's Wife's Bodyguard,,2,English
South Korea,KR,2022-06-12,Films,4,The Meg,,2,English
South Korea,KR,2022-06-12,Films,5,Hustle,,1,English
South Korea,KR,2022-06-12,Films,6,The Hitman’s Bodyguard,,2,English
South Korea,KR,2022-06-12,Films,7,Justice League,,1,English
South Korea,KR,2022-06-12,Films,8,The Last Castle,,1,English
South Korea,KR,2022-06-12,Films,9,Spiritwalker,,3,English
South Korea,KR,2022-06-12,Films,10,Law Abiding Citizen,,2,English
South Korea,KR,2022-06-12,TV,1,Our Blues,Our Blues: Limited Series,9,English
South Korea,KR,2022-06-12,TV,2,My Liberation Notes,My Liberation Notes: Limited Series,9,English
South Korea,KR,2022-06-12,TV,3,Never Give Up,Never Give Up: Limited Series,5,English
South Korea,KR,2022-06-12,TV,4,Stranger Things,Stranger Things 4,3,English
South Korea,KR,2022-06-12,TV,5,I am Solo,I am Solo: Part 5 - Part 8,20,English
South Korea,KR,2022-06-12,TV,6,Love Again,Love Again: Season 2,8,English
South Korea,KR,2022-06-12,TV,7,Change Days,Change Days: Season 2,1,English
South Korea,KR,2022-06-12,TV,8,My Mister,My Mister: Limited Series,7,English
South Korea,KR,2022-06-12,TV,9,Welcome to Wedding Hell,Welcome to Wedding Hell: Limited Series,1,English
