country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
Japan,JP,2024-04-14,TV,10,RoOT,RoOT: Season 1,1,242378.0,tv,RoOT - Route of OddTaxi -,Mystery|Crime|Comedy,23.0,2024-04-03,7.917,12.0,3.5312,ja,JP,,,Yu Inaba|Eita Okuno|Atsuhiro Tsuda|Rio Teramoto|Yuumi Kawai,1.49,,1.0,10.0,Ended,11.0,0,1,0,20
Japan,JP,2024-04-07,Films,1,Our Secret Diary,,1,1124348.0,movie,Our Secret Diary,Romance,111.0,2023-07-07,7.2,21.0,1.4015,ja,JP,0.0,0.0,Hiyori Sakurada|Nagisa Saito|Ryosuke Sota|Fumiya Takahashi|Yuki Hirako,1.48,Kentarō Takemura,,,Released,275.0,0,1,0,19
Japan,JP,2024-04-07,Films,2,Suzume,,1,916224.0,movie,Suzume,Animation|Drama|Adventure|Fantasy,122.0,2022-11-11,7.891,1660.0,6.7912,ja,JP,13000000.0,314992206.0,Kana Hanazawa|Ayumi Tsuji|Ryunosuke Kamiki|Shota Sometani|Nanae Sumitomo,2.95,Makoto Shinkai,,,Released,513.0,0,1,0,19
Japan,JP,2024-04-07,Films,3,Sing 2,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,19
Japan,JP,2024-04-07,Films,4,Detective Conan the Movie: Private Eye in the Distant Sea,,1,228805.0,movie,Detective Conan: Private Eye in the Distant Sea,Animation|Action|Drama,110.0,2013-04-19,6.608,125.0,2.1102,ja,JP,0.0,36324232.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Kenichi Ogata|Ko Shibasaki,2.67,Kobun Shizuno,,,Released,4006.0,0,1,0,19
Japan,JP,2024-04-07,Films,5,Detective Conan the Movie: The Scarlet Bullet,,1,662638.0,movie,Detective Conan: The Scarlet Bullet,Animation|Action|Crime|Mystery|Romance|Thriller,110.0,2021-04-16,6.433,97.0,2.1318,ja,JP,0.0,95371578.0,Minami Hamabe|Toshiyuki Morikawa|Kappei Yamaguchi|Ryotaro Okiayu|Yukiko Iwai,3.59,Chika Nagaoka,,,Released,1087.0,0,1,0,19
Japan,JP,2024-04-07,Films,6,Detective Conan the Movie: The Bride of Halloween,,3,903939.0,movie,Detective Conan: The Bride of Halloween,Animation|Action|Crime|Mystery,111.0,2022-04-15,6.435,108.0,2.1754,ja,JP,0.0,72699093.0,Yuriko Yamaguchi|Yukiko Iwai|Kappei Yamaguchi|Nobuo Tobita|Kazuhiko Inoue,3.04,Susumu Mitsunaka,,,Released,723.0,0,1,0,19
Japan,JP,2024-04-07,Films,7,Detective Conan the Movie: Dimensional Sniper,,1,257512.0,movie,Detective Conan: Dimensional Sniper,Animation|Action|Drama|Mystery,110.0,2014-04-19,6.831,130.0,2.7173,ja,JP,0.0,42028116.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Kazuhiko Inoue|Kenichi Ogata,2.67,Kobun Shizuno,,,Released,3641.0,0,1,0,19
Japan,JP,2024-04-07,Films,8,Transformers: Rise of the Beasts,,1,667538.0,movie,Transformers: Rise of the Beasts,Science Fiction|Adventure|Action,127.0,2023-06-06,7.2,5166.0,11.9251,en,US,195000000.0,441381193.0,Peter Dinklage|Michelle Yeoh|Ron Perlman|John DiMaggio|Sean Tucker,3.87,Steven Caple Jr.,,,Released,306.0,0,1,0,19
Japan,JP,2024-04-07,Films,9,Detective Conan : The Private Eyes' Requiem,,1,39205.0,movie,Detective Conan: The Private Eyes' Requiem,Animation|Mystery|Adventure,110.0,2006-04-15,7.1,155.0,2.8699,ja,JP,0.0,26251232.0,Asako Dodo|Akio Otsuka|Yukiko Iwai|Kappei Yamaguchi|Akira Ishida,3.14,Yasuichiro Yamamoto,,,Released,6567.0,0,1,0,19
Japan,JP,2024-04-07,Films,10,Detective Conan the Movie: The Crimson Love Letter,,3,438058.0,movie,Case Closed: The Crimson Love Letter,Animation|Crime|Mystery|Action,112.0,2017-04-15,6.487,116.0,1.9733,ja,JP,0.0,63147576.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Daisuke Ono|Kenichi Ogata,2.74,Kobun Shizuno,,,Released,2549.0,0,1,0,19
Japan,JP,2024-04-07,TV,1,Truth,Truth: Season 1,2,203003.0,tv,The Truth,Reality,60.0,2022-06-03,7.2,6.0,13.5478,zh,CN,,,Daniel Zhou|Zhang Linghe|Liu Yuning|Dilraba Dilmurat|Jolin Jin,4.89,He Chen|Violet He,3.0,72.0,Returning Series,674.0,0,1,0,19
Japan,JP,2024-04-07,TV,2,Campfire Cooking in Another World with My Absurd Skill,,1,213402.0,tv,Campfire Cooking in Another World with My Absurd Skill,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-01-11,8.326,273.0,24.8885,ja,JP,,,Maaya Uchida|Yuma Uchida|Yuhko Kaida|Satoshi Hino|You Taichi,2.18,,1.0,24.0,Ended,452.0,0,1,0,19
Japan,JP,2024-04-07,TV,3,Queen of Tears,Queen of Tears: Limited Series,4,215720.0,tv,Queen of Tears,Drama|Comedy,,2024-03-09,8.415,443.0,16.3883,ko,KR,,,Kim Ji-won|Kim Soo-hyun|Jung Jin-young|Na Young-hee|Jeon Bae-soo,2.04,Park Ji-eun|Jang Young-woo|Kim Hee-won,1.0,16.0,Ended,29.0,1,1,0,19
Japan,JP,2024-04-07,TV,4,Magic and Muscles,Magic and Muscles: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc,12,204832.0,tv,MASHLE: MAGIC AND MUSCLES,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-04-08,8.323,610.0,21.0355,ja,JP,,,Reina Ueda|Kaito Ishikawa|Takuya Eguchi|Hiroaki Hirata|Chiaki Kobayashi,1.72,,1.0,24.0,Returning Series,365.0,0,1,0,19
Japan,JP,2024-04-07,TV,5,Parasyte: The Grey,Parasyte: The Grey: Limited Series,1,208825.0,tv,Parasyte: The Grey,Sci-Fi & Fantasy|Action & Adventure|Drama,50.0,2024-04-05,7.439,297.0,6.9144,ko,KR,,,Kwon Hae-hyo|Koo Kyo-hwan|Jeon So-nee|Kim In-kwon|Lee Jung-hyun,0.99,Yeon Sang-ho,1.0,6.0,Ended,2.0,1,1,0,19
Japan,JP,2024-04-07,TV,6,Extremely Inappropriate!,Extremely Inappropriate!: Season 1,11,241795.0,tv,Extremely Inappropriate!,Drama|Sci-Fi & Fantasy|Comedy,45.0,2024-01-26,7.8,17.0,3.959,ja,JP,,,Yuumi Kawai|Riisa Naka|Arata Furuta|Rion Fukumuro|Hayato Isomura,1.22,Kankuro Kudo|Fuminori Kaneko,1.0,10.0,Returning Series,72.0,0,1,0,19
Japan,JP,2024-04-07,TV,7,Kingdom,Kingdom: Series 5,9,,,,,,,,,,,,,,,,,,,,,0,1,0,19
Japan,JP,2024-04-07,TV,7,Kingdom,Kingdom: Series 5,9,,,,,,,,,,,,,,,,,,,,,0,1,0,19
Japan,JP,2024-04-07,TV,8,Solo Leveling,Solo Leveling: Season 1,11,127532.0,tv,Solo Leveling,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-01-07,8.608,1560.0,71.6871,ja,JP|KR|US,,,Reina Ueda|Hiroki Touchi|Daisuke Hirakawa|Makoto Furukawa|Banjo Ginga,2.32,,1.0,25.0,Ended,91.0,0,1,0,19
Japan,JP,2024-04-07,TV,9,3 Body Problem,3 Body Problem: Season 1,3,108545.0,tv,3 Body Problem,Sci-Fi & Fantasy|Mystery|Drama,,2024-03-21,7.46,1383.0,22.1608,en,CN|GB|US,,,Eiza González|Benedict Wong|Rosalind Chao|Saamer Usmani|Jovan Adepo,3.19,David Benioff|D. B. Weiss|Alexander Woo,1.0,8.0,Returning Series,17.0,0,1,0,19
Japan,JP,2024-04-07,TV,10,Magic and Muscles,,13,204832.0,tv,MASHLE: MAGIC AND MUSCLES,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-04-08,8.323,610.0,21.0355,ja,JP,,,Reina Ueda|Kaito Ishikawa|Takuya Eguchi|Hiroaki Hirata|Chiaki Kobayashi,1.72,,1.0,24.0,Returning Series,365.0,0,1,0,19
Japan,JP,2024-03-31,Films,1,Detective Conan the Movie: The Bride of Halloween,,2,903939.0,movie,Detective Conan: The Bride of Halloween,Animation|Action|Crime|Mystery,111.0,2022-04-15,6.435,108.0,2.1754,ja,JP,0.0,72699093.0,Yuriko Yamaguchi|Yukiko Iwai|Kappei Yamaguchi|Nobuo Tobita|Kazuhiko Inoue,3.04,Susumu Mitsunaka,,,Released,716.0,0,1,0,20
Japan,JP,2024-03-31,Films,2,Detective Conan the Movie: The Crimson Love Letter,,2,438058.0,movie,Case Closed: The Crimson Love Letter,Animation|Crime|Mystery|Action,112.0,2017-04-15,6.487,116.0,1.9733,ja,JP,0.0,63147576.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Daisuke Ono|Kenichi Ogata,2.74,Kobun Shizuno,,,Released,2542.0,0,1,0,20
Japan,JP,2024-03-31,Films,3,Detective Conan the Movie: Sunflowers of Inferno,,2,316873.0,movie,Detective Conan: Sunflowers of Inferno,Animation|Crime|Adventure|Mystery,113.0,2015-04-18,6.11,132.0,1.6703,ja,JP,0.0,52920296.0,Yukiko Iwai|Kappei Yamaguchi|Kenichi Ogata|Ikue Otani|Minami Takayama,2.55,Kobun Shizuno,,,Released,3270.0,0,1,0,20
Japan,JP,2024-03-31,Films,4,Detective Conan the Movie: Crossroad in the Ancient Capital,,2,39202.0,movie,Detective Conan: Crossroad in the Ancient Capital,Animation|Mystery|Adventure,110.0,2003-04-19,7.114,171.0,2.4834,ja,JP,0.0,24342320.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Kazuhiko Inoue|Kenichi Ogata,2.67,Kenji Kodama,,,Released,7652.0,0,1,0,20
Japan,JP,2024-03-31,Films,5,Minions: The Rise of Gru,,1,438148.0,movie,Minions: The Rise of Gru,Family|Comedy|Adventure|Animation|Science Fiction|Fantasy,87.0,2022-06-29,7.277,3934.0,8.9759,en,US,85000000.0,940203765.0,Jean-Claude Van Damme|Dolph Lundgren|Michelle Yeoh|Steve Carell|Lucy Lawless,5.7,Kyle Balda,,,Released,641.0,0,1,0,20
Japan,JP,2024-03-31,Films,6,The Martian,,2,286217.0,movie,The Martian,Drama|Adventure|Science Fiction,141.0,2015-09-30,7.692,20841.0,14.8431,en,US,108000000.0,631058917.0,Matt Damon|Jessica Chastain|Michael Peña|Kate Mara|Sebastian Stan,6.68,Ridley Scott,,,Released,3105.0,0,1,0,20
Japan,JP,2024-03-31,Films,7,Detective Conan the Movie: The Last Wizard of the Century,,2,28808.0,movie,Detective Conan: The Last Wizard of the Century,Adventure|Animation|Crime|Drama|Mystery,100.0,1999-04-17,7.304,191.0,2.3821,ja,JP,0.0,22951145.0,Yukiko Iwai|Kappei Yamaguchi|Kenichi Ogata|Ikue Otani|Minami Takayama,2.55,Kenji Kodama,,,Released,9115.0,0,1,0,20
Japan,JP,2024-03-31,Films,8,Your Name,,5,372058.0,movie,Your Name.,Animation|Romance|Drama,106.0,2016-08-26,8.478,12301.0,19.1057,ja,JP,7500000.0,405320132.0,Kana Hanazawa|Aoi Yuuki|Kazuhiko Inoue|Kaito Ishikawa|Ryunosuke Kamiki,3.12,Makoto Shinkai,,,Released,2774.0,0,1,0,20
Japan,JP,2024-03-31,Films,9,Weathering with You,,5,568160.0,movie,Weathering with You,Animation|Drama|Fantasy|Romance,112.0,2019-07-19,7.984,2559.0,4.902,ja,JP,11100000.0,192729404.0,Kana Hanazawa|Yuki Kaji|Aoi Yuuki|Ayane Sakura|Shun Oguri,4.3,Makoto Shinkai,,,Released,1717.0,0,1,0,20
Japan,JP,2024-03-31,Films,10,Insidious: The Red Door,,1,614479.0,movie,Insidious: The Red Door,Horror|Thriller,107.0,2023-07-05,6.522,1910.0,3.642,en,US,16000000.0,189086877.0,Rose Byrne|Patrick Wilson|Andrew Astor|Angus Sampson|Lin Shaye,3.11,Patrick Wilson,,,Released,270.0,0,1,0,20
Japan,JP,2024-03-31,TV,1,Queen of Tears,Queen of Tears: Limited Series,3,215720.0,tv,Queen of Tears,Drama|Comedy,,2024-03-09,8.415,443.0,16.3883,ko,KR,,,Kim Ji-won|Kim Soo-hyun|Jung Jin-young|Na Young-hee|Jeon Bae-soo,2.04,Park Ji-eun|Jang Young-woo|Kim Hee-won,1.0,16.0,Ended,22.0,1,1,0,20
Japan,JP,2024-03-31,TV,2,Extremely Inappropriate!,Extremely Inappropriate!: Season 1,10,241795.0,tv,Extremely Inappropriate!,Drama|Sci-Fi & Fantasy|Comedy,45.0,2024-01-26,7.8,17.0,3.959,ja,JP,,,Yuumi Kawai|Riisa Naka|Arata Furuta|Rion Fukumuro|Hayato Isomura,1.22,Kankuro Kudo|Fuminori Kaneko,1.0,10.0,Returning Series,65.0,0,1,0,20
Japan,JP,2024-03-31,TV,3,Magic and Muscles,Magic and Muscles: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc,11,204832.0,tv,MASHLE: MAGIC AND MUSCLES,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-04-08,8.323,610.0,21.0355,ja,JP,,,Reina Ueda|Kaito Ishikawa|Takuya Eguchi|Hiroaki Hirata|Chiaki Kobayashi,1.72,,1.0,24.0,Returning Series,358.0,0,1,0,20
Japan,JP,2024-03-31,TV,4,3 Body Problem,3 Body Problem: Season 1,2,108545.0,tv,3 Body Problem,Sci-Fi & Fantasy|Mystery|Drama,,2024-03-21,7.46,1383.0,22.1608,en,CN|GB|US,,,Eiza González|Benedict Wong|Rosalind Chao|Saamer Usmani|Jovan Adepo,3.19,David Benioff|D. B. Weiss|Alexander Woo,1.0,8.0,Returning Series,10.0,0,1,0,20
Japan,JP,2024-03-31,TV,5,Reincarnated as a Sword,,2,134667.0,tv,Reincarnated as a Sword,Animation|Comedy|Sci-Fi & Fantasy,23.0,2022-09-28,7.447,75.0,10.1441,ja,JP,,,Ami Koshimizu|Shin-ichiro Miki|Rumi Okubo|Shinpachi Tsuji|Ai Kakuma,2.18,,2.0,13.0,Returning Series,550.0,0,1,0,20
Japan,JP,2024-03-31,TV,6,Eye Love You,Eye Love You: Season 1,10,240581.0,tv,Eye Love You,Drama|Sci-Fi & Fantasy|Comedy,49.0,2024-01-23,7.2,25.0,3.1134,ja,JP,,,Tetta Sugimoto|Hyunri|Yui Narumi|Hiroya Shimizu|Mizuki Yamashita,1.51,,1.0,10.0,Ended,68.0,0,1,0,20
Japan,JP,2024-03-31,TV,7,The Apothecary Diaries,The Apothecary Diaries: Season 1,24,220542.0,tv,The Apothecary Diaries,Animation|Drama|Mystery,23.0,2023-10-22,8.586,514.0,50.6031,ja,JP,,,Katsuyuki Konishi|Aoi Yuuki|Takeo Otsuka,3.62,,1.0,48.0,Returning Series,161.0,0,1,0,20
Japan,JP,2024-03-31,TV,8,Teasing Master Takagi-san,Teasing Master Takagi-san: Season 1,1,75865.0,tv,Teasing Master Takagi-san,Animation|Comedy,24.0,2018-01-08,8.2,389.0,13.9976,ja,JP,,,Yuki Kaji|Rie Takahashi,3.51,,3.0,36.0,Ended,2274.0,0,1,0,20
Japan,JP,2024-03-31,TV,9,Solo Leveling,Solo Leveling: Season 1,10,127532.0,tv,Solo Leveling,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-01-07,8.608,1560.0,71.6871,ja,JP|KR|US,,,Reina Ueda|Hiroki Touchi|Daisuke Hirakawa|Makoto Furukawa|Banjo Ginga,2.32,,1.0,25.0,Ended,84.0,0,1,0,20
Japan,JP,2024-03-31,TV,10,Truth,Truth: Season 1,1,203003.0,tv,The Truth,Reality,60.0,2022-06-03,7.2,6.0,13.5478,zh,CN,,,Daniel Zhou|Zhang Linghe|Liu Yuning|Dilraba Dilmurat|Jolin Jin,4.89,He Chen|Violet He,3.0,72.0,Returning Series,667.0,0,1,0,20
Japan,JP,2024-03-24,Films,1,Detective Conan the Movie: The Bride of Halloween,,1,903939.0,movie,Detective Conan: The Bride of Halloween,Animation|Action|Crime|Mystery,111.0,2022-04-15,6.435,108.0,2.1754,ja,JP,0.0,72699093.0,Yuriko Yamaguchi|Yukiko Iwai|Kappei Yamaguchi|Nobuo Tobita|Kazuhiko Inoue,3.04,Susumu Mitsunaka,,,Released,709.0,0,1,0,20
Japan,JP,2024-03-24,Films,2,Damsel,,3,763215.0,movie,Damsel,Fantasy|Action|Adventure,107.0,2024-03-07,6.99,2691.0,9.3423,en,ES|US,60000000.0,5000.0,Millie Bobby Brown|Ray Winstone|Angela Bassett|Shohreh Aghdashloo|Robin Wright,5.5,Juan Carlos Fresnadillo,,,Released,17.0,0,1,0,20
Japan,JP,2024-03-24,Films,3,Detective Conan the Movie: The Crimson Love Letter,,1,438058.0,movie,Case Closed: The Crimson Love Letter,Animation|Crime|Mystery|Action,112.0,2017-04-15,6.487,116.0,1.9733,ja,JP,0.0,63147576.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Daisuke Ono|Kenichi Ogata,2.74,Kobun Shizuno,,,Released,2535.0,0,1,0,20
Japan,JP,2024-03-24,Films,4,(Ab)normal Desire,,2,1025444.0,movie,(Ab)normal Desire,Drama,134.0,2023-11-10,7.6,14.0,0.5987,ja,JP,0.0,0.0,Yui Aragaki|Goro Inagaki|Kosuke Suzuki|Ayaka Higashino|Hayato Isomura,1.38,Yoshiyuki Kishi,,,Released,135.0,0,1,0,20
Japan,JP,2024-03-24,Films,5,Detective Conan the Movie: Sunflowers of Inferno,,1,316873.0,movie,Detective Conan: Sunflowers of Inferno,Animation|Crime|Adventure|Mystery,113.0,2015-04-18,6.11,132.0,1.6703,ja,JP,0.0,52920296.0,Yukiko Iwai|Kappei Yamaguchi|Kenichi Ogata|Ikue Otani|Minami Takayama,2.55,Kobun Shizuno,,,Released,3263.0,0,1,0,20
Japan,JP,2024-03-24,Films,6,Irish Wish,,1,1019420.0,movie,Irish Wish,Romance|Comedy|Fantasy,94.0,2024-03-14,6.147,505.0,2.0728,en,US,0.0,0.0,Jane Seymour|Lindsay Lohan|Ed Speleers|Alexander Vlahos|Aidan Jordan,2.5,Janeen Damian,,,Released,10.0,0,1,0,20
Japan,JP,2024-03-24,Films,7,Ford v. Ferrari,,2,359724.0,movie,Ford v Ferrari,Drama|Action|History,153.0,2019-11-13,8.005,8763.0,9.4249,en,US,97600000.0,225508210.0,Matt Damon|Jon Bernthal|Christian Bale|Josh Lucas|Noah Jupe,5.2,James Mangold,,,Released,1593.0,0,1,0,20
Japan,JP,2024-03-24,Films,8,Detective Conan the Movie: Crossroad in the Ancient Capital,,1,39202.0,movie,Detective Conan: Crossroad in the Ancient Capital,Animation|Mystery|Adventure,110.0,2003-04-19,7.114,171.0,2.4834,ja,JP,0.0,24342320.0,Yukiko Iwai|Kappei Yamaguchi|Ryotaro Okiayu|Kazuhiko Inoue|Kenichi Ogata,2.67,Kenji Kodama,,,Released,7645.0,0,1,0,20
Japan,JP,2024-03-24,Films,9,Detective Conan the Movie: The Last Wizard of the Century,,1,28808.0,movie,Detective Conan: The Last Wizard of the Century,Adventure|Animation|Crime|Drama|Mystery,100.0,1999-04-17,7.304,191.0,2.3821,ja,JP,0.0,22951145.0,Yukiko Iwai|Kappei Yamaguchi|Kenichi Ogata|Ikue Otani|Minami Takayama,2.55,Kenji Kodama,,,Released,9108.0,0,1,0,20
Japan,JP,2024-03-24,Films,10,The Martian,,1,286217.0,movie,The Martian,Drama|Adventure|Science Fiction,141.0,2015-09-30,7.692,20841.0,14.8431,en,US,108000000.0,631058917.0,Matt Damon|Jessica Chastain|Michael Peña|Kate Mara|Sebastian Stan,6.68,Ridley Scott,,,Released,3098.0,0,1,0,20
Japan,JP,2024-03-24,TV,1,Queen of Tears,Queen of Tears: Limited Series,2,215720.0,tv,Queen of Tears,Drama|Comedy,,2024-03-09,8.415,443.0,16.3883,ko,KR,,,Kim Ji-won|Kim Soo-hyun|Jung Jin-young|Na Young-hee|Jeon Bae-soo,2.04,Park Ji-eun|Jang Young-woo|Kim Hee-won,1.0,16.0,Ended,15.0,1,1,0,20
Japan,JP,2024-03-24,TV,2,Extremely Inappropriate!,Extremely Inappropriate!: Season 1,9,241795.0,tv,Extremely Inappropriate!,Drama|Sci-Fi & Fantasy|Comedy,45.0,2024-01-26,7.8,17.0,3.959,ja,JP,,,Yuumi Kawai|Riisa Naka|Arata Furuta|Rion Fukumuro|Hayato Isomura,1.22,Kankuro Kudo|Fuminori Kaneko,1.0,10.0,Returning Series,58.0,0,1,0,20
Japan,JP,2024-03-24,TV,3,Magic and Muscles,Magic and Muscles: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc,10,204832.0,tv,MASHLE: MAGIC AND MUSCLES,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-04-08,8.323,610.0,21.0355,ja,JP,,,Reina Ueda|Kaito Ishikawa|Takuya Eguchi|Hiroaki Hirata|Chiaki Kobayashi,1.72,,1.0,24.0,Returning Series,351.0,0,1,0,20
Japan,JP,2024-03-24,TV,4,Reincarnated as a Sword,,1,134667.0,tv,Reincarnated as a Sword,Animation|Comedy|Sci-Fi & Fantasy,23.0,2022-09-28,7.447,75.0,10.1441,ja,JP,,,Ami Koshimizu|Shin-ichiro Miki|Rumi Okubo|Shinpachi Tsuji|Ai Kakuma,2.18,,2.0,13.0,Returning Series,543.0,0,1,0,20
Japan,JP,2024-03-24,TV,5,3 Body Problem,3 Body Problem: Season 1,1,108545.0,tv,3 Body Problem,Sci-Fi & Fantasy|Mystery|Drama,,2024-03-21,7.46,1383.0,22.1608,en,CN|GB|US,,,Eiza González|Benedict Wong|Rosalind Chao|Saamer Usmani|Jovan Adepo,3.19,David Benioff|D. B. Weiss|Alexander Woo,1.0,8.0,Returning Series,3.0,0,1,0,20
Japan,JP,2024-03-24,TV,6,The Apothecary Diaries,The Apothecary Diaries: Season 1,23,220542.0,tv,The Apothecary Diaries,Animation|Drama|Mystery,23.0,2023-10-22,8.586,514.0,50.6031,ja,JP,,,Katsuyuki Konishi|Aoi Yuuki|Takeo Otsuka,3.62,,1.0,48.0,Returning Series,154.0,0,1,0,20
Japan,JP,2024-03-24,TV,7,Doctor Slump,Doctor Slump: Limited Series,8,222233.0,tv,Doctor Slump,Drama|Comedy,65.0,2024-01-27,8.2,125.0,12.7371,ko,KR,,,Park Hyung-sik|Park Shin-hye|Jang Hye-jin|Kim Jae-beom|Youn Sang-hyun,1.93,Oh Hyun-jong|Paek Sun-woo,1.0,16.0,Ended,57.0,1,1,0,20
Japan,JP,2024-03-24,TV,8,Eye Love You,Eye Love You: Season 1,9,240581.0,tv,Eye Love You,Drama|Sci-Fi & Fantasy|Comedy,49.0,2024-01-23,7.2,25.0,3.1134,ja,JP,,,Tetta Sugimoto|Hyunri|Yui Narumi|Hiroya Shimizu|Mizuki Yamashita,1.51,,1.0,10.0,Ended,61.0,0,1,0,20
Japan,JP,2024-03-24,TV,9,Solo Leveling,Solo Leveling: Season 1,9,127532.0,tv,Solo Leveling,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-01-07,8.608,1560.0,71.6871,ja,JP|KR|US,,,Reina Ueda|Hiroki Touchi|Daisuke Hirakawa|Makoto Furukawa|Banjo Ginga,2.32,,1.0,25.0,Ended,77.0,0,1,0,20
Japan,JP,2024-03-24,TV,10,House of Ninjas,House of Ninjas: Season 1,6,210098.0,tv,House of Ninjas,Drama|Action & Adventure,,2024-02-15,7.17,153.0,5.1021,ja,JP,,,Riho Yoshioka|Takayuki Yamada|Kento Kaku|Yosuke Eguchi|Kengo Kora,1.65,Dave Boyle,1.0,8.0,Ended,38.0,0,1,0,20
Japan,JP,2024-03-17,Films,1,Damsel,,2,763215.0,movie,Damsel,Fantasy|Action|Adventure,107.0,2024-03-07,6.99,2691.0,9.3423,en,ES|US,60000000.0,5000.0,Millie Bobby Brown|Ray Winstone|Angela Bassett|Shohreh Aghdashloo|Robin Wright,5.5,Juan Carlos Fresnadillo,,,Released,10.0,0,1,0,19
Japan,JP,2024-03-17,Films,2,(Ab)normal Desire,,1,1025444.0,movie,(Ab)normal Desire,Drama,134.0,2023-11-10,7.6,14.0,0.5987,ja,JP,0.0,0.0,Yui Aragaki|Goro Inagaki|Kosuke Suzuki|Ayaka Higashino|Hayato Isomura,1.38,Yoshiyuki Kishi,,,Released,128.0,0,1,0,19
Japan,JP,2024-03-17,Films,3,BLUE GIANT,,2,887870.0,movie,Blue Giant,Animation|Drama|Music,120.0,2023-02-17,7.782,78.0,1.7782,ja,JP,0.0,0.0,Hiroki Touchi|Yutaka Aoyama|Yuki Yamada|Shinya Takahashi|Yohei Matsuoka,1.65,Yuzuru Tachikawa,,,Released,394.0,0,1,0,19
Japan,JP,2024-03-17,Films,4,The Parades,,3,1238127.0,movie,The Parades,Drama|Fantasy,132.0,2024-02-28,7.6,34.0,0.8115,ja,JP,0.0,0.0,Shinobu Terajima|Nana Mori|Go Ayano|Masami Nagasawa|Hiroshi Tachi,2.13,Michihito Fujii,,,Released,18.0,0,1,0,19
Japan,JP,2024-03-17,Films,5,A Man,,3,1197306.0,movie,A Working Man,Action|Crime|Thriller,116.0,2025-03-26,6.685,1778.0,21.8939,en,GB|US,40000000.0,88200711.0,Jason Statham|Michael Peña|David Harbour|David Witts|Noemi Gonzalez,7.6,David Ayer,,,Released,-374.0,0,1,0,19
Japan,JP,2024-03-17,Films,6,The Good Father,,2,47158.0,movie,The Good Father,Drama,90.0,1985-11-01,5.4,15.0,0.5077,en,GB,0.0,0.0,Anthony Hopkins|Jim Broadbent|Stephen Fry|Simon Callow|Joanne Whalley,3.23,Mike Newell,,,Released,14016.0,0,1,0,19
Japan,JP,2024-03-17,Films,7,Bloodshot,,3,338762.0,movie,Bloodshot,Action|Science Fiction|Adventure,110.0,2020-03-05,6.687,5179.0,3.5749,en,CN|US,42000000.0,39861118.0,Vin Diesel|Eiza González|Talulah Riley|Sam Heughan|Guy Pearce,4.94,Dave Wilson,,,Released,1473.0,0,1,0,19
Japan,JP,2024-03-17,Films,8,The Flash,,2,298618.0,movie,The Flash,Action|Science Fiction|Adventure,144.0,2023-06-13,6.619,4865.0,13.0687,en,US,220000000.0,271333313.0,Jason Momoa|Ben Affleck|George Clooney|Gal Gadot|Michael Keaton,6.22,Andy Muschietti,,,Released,278.0,0,1,0,19
Japan,JP,2024-03-17,Films,9,Ninkyo Gakuen,,2,628579.0,movie,Ninkyo Gakuen,Comedy|Crime,120.0,2019-09-27,5.0,1.0,0.1375,ja,JP,0.0,0.0,,0.0,Hisashi Kimura,,,Released,1633.0,0,1,0,19
Japan,JP,2024-03-17,Films,10,Ford v. Ferrari,,1,359724.0,movie,Ford v Ferrari,Drama|Action|History,153.0,2019-11-13,8.005,8763.0,9.4249,en,US,97600000.0,225508210.0,Matt Damon|Jon Bernthal|Christian Bale|Josh Lucas|Noah Jupe,5.2,James Mangold,,,Released,1586.0,0,1,0,19
Japan,JP,2024-03-17,TV,1,Queen of Tears,Queen of Tears: Limited Series,1,215720.0,tv,Queen of Tears,Drama|Comedy,,2024-03-09,8.415,443.0,16.3883,ko,KR,,,Kim Ji-won|Kim Soo-hyun|Jung Jin-young|Na Young-hee|Jeon Bae-soo,2.04,Park Ji-eun|Jang Young-woo|Kim Hee-won,1.0,16.0,Ended,8.0,1,1,0,19
