country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Japan,JP,2023-08-20,TV,8,Mask Girl,Mask Girl: Limited Series,1
Japan,JP,2023-08-20,TV,9,Hayabusa Fire Brigade,Hayabusa Fire Brigade: Season 1,3
Japan,JP,2023-08-20,TV,10,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,6
Japan,JP,2023-08-13,Films,1,Zom 100: Bucket List of the Dead,,2
Japan,JP,2023-08-13,Films,2,Crayon Shinchan the Movie: The Tornado Legend of Ninja Mononoke,,2
Japan,JP,2023-08-13,Films,3,Venom: Let There Be Carnage,,1
Japan,JP,2023-08-13,Films,4,Heart of Stone,,1
Japan,JP,2023-08-13,Films,5,Tokyo Revengers,,1
Japan,JP,2023-08-13,Films,6,Character,,3
Japan,JP,2023-08-13,Films,7,The Seven Deadly Sins: Grudge of Edinburgh Part 2,,1
Japan,JP,2023-08-13,Films,8,Wedding High,,2
Japan,JP,2023-08-13,Films,9,Jujutsu Kaisen 0: The Movie,,8
Japan,JP,2023-08-13,Films,10,Kingdom2: Far and Away,,9
Japan,JP,2023-08-13,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,5
Japan,JP,2023-08-13,TV,2,My Happy Marriage,My Happy Marriage: Season 1,5
Japan,JP,2023-08-13,TV,3,King the Land,King the Land: Limited Series,9
Japan,JP,2023-08-13,TV,4,Burn the House Down,Burn the House Down: Season 1,5
Japan,JP,2023-08-13,TV,5,The Masterful Cat Is Depressed Again Today,The Masterful Cat Is Depressed Again Today: Season 1,4
Japan,JP,2023-08-13,TV,6,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,5
Japan,JP,2023-08-13,TV,7,Trillion Game,Trillion Game: Season 1,4
Japan,JP,2023-08-13,TV,8,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,5
Japan,JP,2023-08-13,TV,9,Hayabusa Fire Brigade,Hayabusa Fire Brigade: Season 1,2
Japan,JP,2023-08-13,TV,10,Baki Hanma,Baki Hanma: Season 2,3
Japan,JP,2023-08-06,Films,1,Crayon Shinchan the Movie: The Tornado Legend of Ninja Mononoke,,1
Japan,JP,2023-08-06,Films,2,Zom 100: Bucket List of the Dead,,1
Japan,JP,2023-08-06,Films,3,Character,,2
Japan,JP,2023-08-06,Films,4,Hidden Strike,,2
Japan,JP,2023-08-06,Films,5,Dream,,2
Japan,JP,2023-08-06,Films,6,Wedding High,,1
Japan,JP,2023-08-06,Films,7,Building N,,1
Japan,JP,2023-08-06,Films,8,Paradise,,1
Japan,JP,2023-08-06,Films,9,Kingdom2: Far and Away,,8
Japan,JP,2023-08-06,Films,10,Jujutsu Kaisen 0: The Movie,,7
Japan,JP,2023-08-06,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,4
Japan,JP,2023-08-06,TV,2,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,4
Japan,JP,2023-08-06,TV,3,My Happy Marriage,My Happy Marriage: Season 1,4
Japan,JP,2023-08-06,TV,4,Burn the House Down,Burn the House Down: Season 1,4
Japan,JP,2023-08-06,TV,5,Baki Hanma,Baki Hanma: Season 2,2
Japan,JP,2023-08-06,TV,6,King the Land,King the Land: Limited Series,8
Japan,JP,2023-08-06,TV,7,The Masterful Cat Is Depressed Again Today,The Masterful Cat Is Depressed Again Today: Season 1,3
Japan,JP,2023-08-06,TV,8,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,4
Japan,JP,2023-08-06,TV,9,Trillion Game,Trillion Game: Season 1,3
Japan,JP,2023-08-06,TV,10,D.P.,D.P.: Season 2,1
Japan,JP,2023-07-30,Films,1,Dream,,1
Japan,JP,2023-07-30,Films,2,Hidden Strike,,1
Japan,JP,2023-07-30,Films,3,Character,,1
Japan,JP,2023-07-30,Films,4,Kingdom2: Far and Away,,7
Japan,JP,2023-07-30,Films,5,Jujutsu Kaisen 0: The Movie,,6
Japan,JP,2023-07-30,Films,6,Bird Box Barcelona,,3
Japan,JP,2023-07-30,Films,7,Tokyo Crime Squad: The Lucie Blackman Case,,1
Japan,JP,2023-07-30,Films,8,The Unholy,,1
Japan,JP,2023-07-30,Films,9,"Miraculous: Ladybug & Cat Noir, The Movie",,1
Japan,JP,2023-07-30,Films,10,Harry Potter and the Sorcerer's Stone,,26
Japan,JP,2023-07-30,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,3
Japan,JP,2023-07-30,TV,2,Burn the House Down,Burn the House Down: Season 1,3
Japan,JP,2023-07-30,TV,3,Baki Hanma,Baki Hanma: Season 2,1
Japan,JP,2023-07-30,TV,4,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,3
Japan,JP,2023-07-30,TV,5,My Happy Marriage,My Happy Marriage: Season 1,3
Japan,JP,2023-07-30,TV,6,The Masterful Cat Is Depressed Again Today,The Masterful Cat Is Depressed Again Today: Season 1,2
Japan,JP,2023-07-30,TV,7,Trillion Game,Trillion Game: Season 1,2
Japan,JP,2023-07-30,TV,8,King the Land,King the Land: Limited Series,7
Japan,JP,2023-07-30,TV,9,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,3
Japan,JP,2023-07-30,TV,10,Horimiya,Horimiya: : The Missing Pieces,2
Japan,JP,2023-07-23,Films,1,Bird Box Barcelona,,2
Japan,JP,2023-07-23,Films,2,High & Low The Worst X,,3
Japan,JP,2023-07-23,Films,3,Jujutsu Kaisen 0: The Movie,,5
Japan,JP,2023-07-23,Films,4,Kingdom2: Far and Away,,6
Japan,JP,2023-07-23,Films,5,Bird Box,,1
Japan,JP,2023-07-23,Films,6,"Sensei, Would You Sit Beside Me?",,2
Japan,JP,2023-07-23,Films,7,Terminator 2: Judgment Day,,1
Japan,JP,2023-07-23,Films,8,The Out-Laws,,2
Japan,JP,2023-07-23,Films,9,Harry Potter and the Sorcerer's Stone,,25
Japan,JP,2023-07-23,Films,10,Top Gun: Maverick,,15
Japan,JP,2023-07-23,TV,1,Burn the House Down,Burn the House Down: Season 1,2
Japan,JP,2023-07-23,TV,2,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,2
Japan,JP,2023-07-23,TV,3,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,2
Japan,JP,2023-07-23,TV,4,The Masterful Cat Is Depressed Again Today,The Masterful Cat Is Depressed Again Today: Season 1,1
Japan,JP,2023-07-23,TV,5,Trillion Game,Trillion Game: Season 1,1
Japan,JP,2023-07-23,TV,6,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,2
Japan,JP,2023-07-23,TV,7,My Happy Marriage,My Happy Marriage: Season 1,2
Japan,JP,2023-07-23,TV,8,King the Land,King the Land: Limited Series,6
Japan,JP,2023-07-23,TV,9,Hayabusa Fire Brigade,Hayabusa Fire Brigade: Season 1,1
Japan,JP,2023-07-23,TV,10,Celebrity,Celebrity: Limited Series,4
Japan,JP,2023-07-16,Films,1,High & Low The Worst X,,2
Japan,JP,2023-07-16,Films,2,Jujutsu Kaisen 0: The Movie,,4
Japan,JP,2023-07-16,Films,3,The Out-Laws,,1
Japan,JP,2023-07-16,Films,4,"Sensei, Would You Sit Beside Me?",,1
Japan,JP,2023-07-16,Films,5,Bird Box Barcelona,,1
Japan,JP,2023-07-16,Films,6,Skyscraper,,2
Japan,JP,2023-07-16,Films,7,Kingdom2: Far and Away,,5
Japan,JP,2023-07-16,Films,8,Harry Potter and the Sorcerer's Stone,,24
Japan,JP,2023-07-16,Films,9,Mr. & Mrs. Smith,,3
Japan,JP,2023-07-16,Films,10,Tazza: The Hidden Card,,1
Japan,JP,2023-07-16,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,1
Japan,JP,2023-07-16,TV,2,Burn the House Down,Burn the House Down: Season 1,1
Japan,JP,2023-07-16,TV,3,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 2,1
Japan,JP,2023-07-16,TV,4,King the Land,King the Land: Limited Series,5
Japan,JP,2023-07-16,TV,5,My Happy Marriage,My Happy Marriage: Season 1,1
Japan,JP,2023-07-16,TV,6,Celebrity,Celebrity: Limited Series,3
Japan,JP,2023-07-16,TV,7,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,1
Japan,JP,2023-07-16,TV,8,Let's Get Divorced,Let's Get Divorced: Season 1,4
Japan,JP,2023-07-16,TV,9,Horimiya,Horimiya: : The Missing Pieces,1
Japan,JP,2023-07-16,TV,10,Record of Ragnarok,Record of Ragnarok: Season 2,3
Japan,JP,2023-07-09,Films,1,Jujutsu Kaisen 0: The Movie,,3
Japan,JP,2023-07-09,Films,2,High & Low The Worst X,,1
Japan,JP,2023-07-09,Films,3,Run Rabbit Run,,2
Japan,JP,2023-07-09,Films,4,Skyscraper,,1
Japan,JP,2023-07-09,Films,5,Extraction 2,,4
Japan,JP,2023-07-09,Films,6,Motherhood,,4
Japan,JP,2023-07-09,Films,7,Harry Potter and the Sorcerer's Stone,,23
Japan,JP,2023-07-09,Films,8,Harry Potter and the Chamber of Secrets,,16
Japan,JP,2023-07-09,Films,9,Lesson in Murder,,5
Japan,JP,2023-07-09,Films,10,Harry Potter and the Prisoner of Azkaban,,13
Japan,JP,2023-07-09,TV,1,Let's Get Divorced,Let's Get Divorced: Season 1,3
Japan,JP,2023-07-09,TV,2,Celebrity,Celebrity: Limited Series,2
Japan,JP,2023-07-09,TV,3,King the Land,King the Land: Limited Series,4
Japan,JP,2023-07-09,TV,4,【OSHI NO KO】,【OSHI NO KO】: Season 1,13
Japan,JP,2023-07-09,TV,5,Ōoku: The Inner Chambers,Ōoku: The Inner Chambers: Season 1,2
Japan,JP,2023-07-09,TV,6,See You in My 19th Life,See You in My 19th Life: Limited Series,3
Japan,JP,2023-07-09,TV,7,Legal Enforcement with Dogs,Legal Enforcement with Dogs: Season 1,1
Japan,JP,2023-07-09,TV,8,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,9
Japan,JP,2023-07-09,TV,9,Magic and Muscles,,4
Japan,JP,2023-07-09,TV,10,Sanctuary,Sanctuary: Season 1,10
Japan,JP,2023-07-02,Films,1,Jujutsu Kaisen 0: The Movie,,2
Japan,JP,2023-07-02,Films,2,Extraction 2,,3
Japan,JP,2023-07-02,Films,3,Motherhood,,3
Japan,JP,2023-07-02,Films,4,Harry Potter and the Sorcerer's Stone,,22
Japan,JP,2023-07-02,Films,5,Lesson in Murder,,4
Japan,JP,2023-07-02,Films,6,Rascal Does Not Dream of a Dreaming Girl,,2
Japan,JP,2023-07-02,Films,7,THE VILLAGE,,3
Japan,JP,2023-07-02,Films,8,Extraction,,2
Japan,JP,2023-07-02,Films,9,Black Clover: Sword of the Wizard King,,3
Japan,JP,2023-07-02,Films,10,Run Rabbit Run,,1
Japan,JP,2023-07-02,TV,1,Let's Get Divorced,Let's Get Divorced: Season 1,2
Japan,JP,2023-07-02,TV,2,King the Land,King the Land: Limited Series,3
Japan,JP,2023-07-02,TV,3,【OSHI NO KO】,【OSHI NO KO】: Season 1,12
Japan,JP,2023-07-02,TV,4,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,8
Japan,JP,2023-07-02,TV,5,See You in My 19th Life,See You in My 19th Life: Limited Series,2
Japan,JP,2023-07-02,TV,6,Ōoku: The Inner Chambers,Ōoku: The Inner Chambers: Season 1,1
Japan,JP,2023-07-02,TV,7,Sanctuary,Sanctuary: Season 1,9
Japan,JP,2023-07-02,TV,8,Magic and Muscles,,3
Japan,JP,2023-07-02,TV,9,Celebrity,Celebrity: Limited Series,1
Japan,JP,2023-07-02,TV,10,Rascal Does Not Dream of Bunny Girl Senpai,Rascal Does Not Dream of Bunny Girl Senpai: Season 1,2
Japan,JP,2023-06-25,Films,1,Jujutsu Kaisen 0: The Movie,,1
Japan,JP,2023-06-25,Films,2,Motherhood,,2
Japan,JP,2023-06-25,Films,3,Extraction 2,,2
Japan,JP,2023-06-25,Films,4,Black Clover: Sword of the Wizard King,,2
Japan,JP,2023-06-25,Films,5,THE VILLAGE,,2
Japan,JP,2023-06-25,Films,6,Extraction,,1
Japan,JP,2023-06-25,Films,7,Lesson in Murder,,3
Japan,JP,2023-06-25,Films,8,Harry Potter and the Sorcerer's Stone,,21
Japan,JP,2023-06-25,Films,9,Rascal Does Not Dream of a Dreaming Girl,,1
Japan,JP,2023-06-25,Films,10,Harry Potter and the Chamber of Secrets,,15
Japan,JP,2023-06-25,TV,1,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,11
Japan,JP,2023-06-25,TV,2,King the Land,King the Land: Limited Series,2
Japan,JP,2023-06-25,TV,3,Let's Get Divorced,Let's Get Divorced: Season 1,1
Japan,JP,2023-06-25,TV,4,【OSHI NO KO】,【OSHI NO KO】: Season 1,11
Japan,JP,2023-06-25,TV,5,See You in My 19th Life,See You in My 19th Life: Limited Series,1
Japan,JP,2023-06-25,TV,6,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,7
Japan,JP,2023-06-25,TV,7,Bloodhounds,Bloodhounds: Season 1,2
Japan,JP,2023-06-25,TV,8,Sanctuary,Sanctuary: Season 1,8
Japan,JP,2023-06-25,TV,9,Magic and Muscles,,2
Japan,JP,2023-06-25,TV,10,Rascal Does Not Dream of Bunny Girl Senpai,Rascal Does Not Dream of Bunny Girl Senpai: Season 1,1
Japan,JP,2023-06-18,Films,1,Motherhood,,1
Japan,JP,2023-06-18,Films,2,Lesson in Murder,,2
Japan,JP,2023-06-18,Films,3,Black Clover: Sword of the Wizard King,,1
Japan,JP,2023-06-18,Films,4,Extraction 2,,1
Japan,JP,2023-06-18,Films,5,THE VILLAGE,,1
Japan,JP,2023-06-18,Films,6,Deep Impact,,1
Japan,JP,2023-06-18,Films,7,The Fish Tale,,1
Japan,JP,2023-06-18,Films,8,Kisaragi Station,,3
Japan,JP,2023-06-18,Films,9,"Night, Birds Scream",,2
Japan,JP,2023-06-18,Films,10,F9: The Fast Saga,,5
Japan,JP,2023-06-18,TV,1,【OSHI NO KO】,【OSHI NO KO】: Season 1,10
Japan,JP,2023-06-18,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,10
Japan,JP,2023-06-18,TV,3,Bloodhounds,Bloodhounds: Season 1,1
Japan,JP,2023-06-18,TV,4,Is She the Wolf?,Is She the Wolf?: Season 1,1
Japan,JP,2023-06-18,TV,5,King the Land,King the Land: Limited Series,1
Japan,JP,2023-06-18,TV,6,Sanctuary,Sanctuary: Season 1,7
Japan,JP,2023-06-18,TV,7,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,6
Japan,JP,2023-06-18,TV,8,Magic and Muscles,,1
Japan,JP,2023-06-18,TV,9,THE DAYS,THE DAYS: Limited Series,3
Japan,JP,2023-06-18,TV,10,Love Village,Love Village: Season 1,6
Japan,JP,2023-06-11,Films,1,Lesson in Murder,,1
Japan,JP,2023-06-11,Films,2,Nobody Knows,,1
Japan,JP,2023-06-11,Films,3,Kisaragi Station,,2
Japan,JP,2023-06-11,Films,4,Old,,2
Japan,JP,2023-06-11,Films,5,Kingdom2: Far and Away,,4
Japan,JP,2023-06-11,Films,6,Jason Bourne,,2
Japan,JP,2023-06-11,Films,7,"Night, Birds Scream",,1
Japan,JP,2023-06-11,Films,8,Safe House,,2
Japan,JP,2023-06-11,Films,9,Harry Potter and the Sorcerer's Stone,,20
Japan,JP,2023-06-11,Films,10,Top Gun: Maverick,,14
Japan,JP,2023-06-11,TV,1,She Would Never Know,She Would Never Know: Limited Series,1
Japan,JP,2023-06-11,TV,2,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,6
Japan,JP,2023-06-11,TV,3,Doctor Cha,Doctor Cha: Limited Series,7
Japan,JP,2023-06-11,TV,4,THE DAYS,THE DAYS: Limited Series,2
Japan,JP,2023-06-11,TV,5,The Good Bad Mother,The Good Bad Mother: Limited Series,5
Japan,JP,2023-06-11,TV,6,【OSHI NO KO】,【OSHI NO KO】: Season 1,9
Japan,JP,2023-06-11,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,9
Japan,JP,2023-06-11,TV,8,Love Village,Love Village: Season 1,5
Japan,JP,2023-06-11,TV,9,Sanctuary,Sanctuary: Season 1,6
Japan,JP,2023-06-11,TV,10,The Good Doctor,The Good Doctor: Season 1,5
Japan,JP,2023-06-04,Films,1,Kingdom2: Far and Away,,3
Japan,JP,2023-06-04,Films,2,Kisaragi Station,,1
Japan,JP,2023-06-04,Films,3,Blood & Gold,,1
Japan,JP,2023-06-04,Films,4,Safe House,,1
Japan,JP,2023-06-04,Films,5,Old,,1
Japan,JP,2023-06-04,Films,6,Missing,,3
Japan,JP,2023-06-04,Films,7,The Mother,,4
Japan,JP,2023-06-04,Films,8,Top Gun: Maverick,,13
Japan,JP,2023-06-04,Films,9,Harry Potter and the Sorcerer's Stone,,19
Japan,JP,2023-06-04,Films,10,Hard Feelings,,1
Japan,JP,2023-06-04,TV,1,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,5
Japan,JP,2023-06-04,TV,2,Love Village,Love Village: Season 1,4
Japan,JP,2023-06-04,TV,3,Doctor Cha,Doctor Cha: Limited Series,6
Japan,JP,2023-06-04,TV,4,Sanctuary,Sanctuary: Season 1,5
Japan,JP,2023-06-04,TV,5,The Good Bad Mother,The Good Bad Mother: Limited Series,4
Japan,JP,2023-06-04,TV,6,THE DAYS,THE DAYS: Limited Series,1
Japan,JP,2023-06-04,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,8
Japan,JP,2023-06-04,TV,8,【OSHI NO KO】,【OSHI NO KO】: Season 1,8
Japan,JP,2023-06-04,TV,9,The Good Doctor,The Good Doctor: Season 1,4
Japan,JP,2023-06-04,TV,10,The Sparks,The Sparks: 第1シリーズ,1
Japan,JP,2023-05-28,Films,1,Kingdom2: Far and Away,,2
Japan,JP,2023-05-28,Films,2,Missing,,2
Japan,JP,2023-05-28,Films,3,The Mother,,3
Japan,JP,2023-05-28,Films,4,The Sunday Runoff,,1
Japan,JP,2023-05-28,Films,5,Mother's Day,,1
Japan,JP,2023-05-28,Films,6,The Great Wall,,2
Japan,JP,2023-05-28,Films,7,Kingdom,,6
Japan,JP,2023-05-28,Films,8,Top Gun: Maverick,,12
Japan,JP,2023-05-28,Films,9,Midnight Swan,,4
Japan,JP,2023-05-28,Films,10,Harry Potter and the Sorcerer's Stone,,18
Japan,JP,2023-05-28,TV,1,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,4
Japan,JP,2023-05-28,TV,2,Sanctuary,Sanctuary: Season 1,4
Japan,JP,2023-05-28,TV,3,Doctor Cha,Doctor Cha: Limited Series,5
Japan,JP,2023-05-28,TV,4,Love Village,Love Village: Season 1,3
Japan,JP,2023-05-28,TV,5,【OSHI NO KO】,【OSHI NO KO】: Season 1,7
Japan,JP,2023-05-28,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,7
Japan,JP,2023-05-28,TV,7,The Good Bad Mother,The Good Bad Mother: Limited Series,3
Japan,JP,2023-05-28,TV,8,Pending Train,Pending Train: Season 1,1
Japan,JP,2023-05-28,TV,9,Graceful Family,Graceful Family: Limited Series,4
Japan,JP,2023-05-28,TV,10,Logically Impossible! Detective Ryoko Kamizuru Is on the Case,Logically Impossible! Detective Ryoko Kamizuru Is on the Case: Season 1,1
Japan,JP,2023-05-21,Films,1,Kingdom2: Far and Away,,1
Japan,JP,2023-05-21,Films,2,The Mother,,2
Japan,JP,2023-05-21,Films,3,Sabakan,,1
Japan,JP,2023-05-21,Films,4,Midnight Swan,,3
Japan,JP,2023-05-21,Films,5,Kingdom,,5
Japan,JP,2023-05-21,Films,6,The Meg,,3
Japan,JP,2023-05-21,Films,7,Top Gun: Maverick,,11
Japan,JP,2023-05-21,Films,8,Harry Potter and the Sorcerer's Stone,,17
Japan,JP,2023-05-21,Films,9,The Hitman's Wife's Bodyguard,,3
Japan,JP,2023-05-21,Films,10,Missing,,1
Japan,JP,2023-05-21,TV,1,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,3
Japan,JP,2023-05-21,TV,2,Sanctuary,Sanctuary: Season 1,3
Japan,JP,2023-05-21,TV,3,Doctor Cha,Doctor Cha: Limited Series,4
Japan,JP,2023-05-21,TV,4,Love Village,Love Village: Season 1,2
Japan,JP,2023-05-21,TV,5,【OSHI NO KO】,【OSHI NO KO】: Season 1,6
Japan,JP,2023-05-21,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,6
Japan,JP,2023-05-21,TV,7,The Good Bad Mother,The Good Bad Mother: Limited Series,2
Japan,JP,2023-05-21,TV,8,Graceful Family,Graceful Family: Limited Series,3
Japan,JP,2023-05-21,TV,9,Black Knight,Black Knight: Season 1,1
Japan,JP,2023-05-21,TV,10,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,5
Japan,JP,2023-05-14,Films,1,Midnight Swan,,2
Japan,JP,2023-05-14,Films,2,The Mother,,1
Japan,JP,2023-05-14,Films,3,Let Him Go,,1
Japan,JP,2023-05-14,Films,4,The Hitman's Wife's Bodyguard,,2
Japan,JP,2023-05-14,Films,5,Midnight,,2
Japan,JP,2023-05-14,Films,6,Top Gun: Maverick,,10
Japan,JP,2023-05-14,Films,7,Call Me Chihiro,,11
Japan,JP,2023-05-14,Films,8,The Hitman’s Bodyguard,,1
Japan,JP,2023-05-14,Films,9,Man of Steel,,2
Japan,JP,2023-05-14,Films,10,Harry Potter and the Sorcerer's Stone,,16
Japan,JP,2023-05-14,TV,1,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,2
Japan,JP,2023-05-14,TV,2,Sanctuary,Sanctuary: Season 1,2
Japan,JP,2023-05-14,TV,3,Graceful Family,Graceful Family: Limited Series,2
Japan,JP,2023-05-14,TV,4,【OSHI NO KO】,【OSHI NO KO】: Season 1,5
Japan,JP,2023-05-14,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,5
Japan,JP,2023-05-14,TV,6,Doctor Cha,Doctor Cha: Limited Series,3
Japan,JP,2023-05-14,TV,7,Love Village,Love Village: Season 1,1
Japan,JP,2023-05-14,TV,8,Queenmaker,Queenmaker: Season 1,5
Japan,JP,2023-05-14,TV,9,The Good Bad Mother,The Good Bad Mother: Limited Series,1
Japan,JP,2023-05-14,TV,10,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,4
Japan,JP,2023-05-07,Films,1,Midnight Swan,,1
Japan,JP,2023-05-07,Films,2,The Hitman's Wife's Bodyguard,,1
Japan,JP,2023-05-07,Films,3,F9: The Fast Saga,,4
Japan,JP,2023-05-07,Films,4,AKA,,2
Japan,JP,2023-05-07,Films,5,Man of Steel,,1
Japan,JP,2023-05-07,Films,6,Midnight,,1
Japan,JP,2023-05-07,Films,7,Top Gun: Maverick,,9
Japan,JP,2023-05-07,Films,8,Call Me Chihiro,,10
Japan,JP,2023-05-07,Films,9,In the Wake,,3
Japan,JP,2023-05-07,Films,10,Harry Potter and the Sorcerer's Stone,,15
Japan,JP,2023-05-07,TV,1,Sanctuary,Sanctuary: Season 1,1
Japan,JP,2023-05-07,TV,2,Young Lady and Gentleman,Young Lady and Gentleman: Limited Series,1
Japan,JP,2023-05-07,TV,3,Graceful Family,Graceful Family: Limited Series,1
Japan,JP,2023-05-07,TV,4,Queenmaker,Queenmaker: Season 1,4
Japan,JP,2023-05-07,TV,5,【OSHI NO KO】,【OSHI NO KO】: Season 1,4
Japan,JP,2023-05-07,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,4
Japan,JP,2023-05-07,TV,7,Doctor Cha,Doctor Cha: Limited Series,2
Japan,JP,2023-05-07,TV,8,The Glory,The Glory: Season 1,14
Japan,JP,2023-05-07,TV,9,"Now, We Are Breaking Up","Now, We Are Breaking Up: Limited Series",5
Japan,JP,2023-05-07,TV,10,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,3
Japan,JP,2023-04-30,Films,1,F9: The Fast Saga,,3
Japan,JP,2023-04-30,Films,2,In the Wake,,2
Japan,JP,2023-04-30,Films,3,Sonic the Hedgehog 2,,2
Japan,JP,2023-04-30,Films,4,Top Gun: Maverick,,8
Japan,JP,2023-04-30,Films,5,Kill Boksoon,,5
Japan,JP,2023-04-30,Films,6,Call Me Chihiro,,9
Japan,JP,2023-04-30,Films,7,AKA,,1
Japan,JP,2023-04-30,Films,8,A Hard Day,,1
Japan,JP,2023-04-30,Films,9,Drive My Car,,3
Japan,JP,2023-04-30,Films,10,Wrath of Man,,6
Japan,JP,2023-04-30,TV,1,Queenmaker,Queenmaker: Season 1,3
Japan,JP,2023-04-30,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,3
Japan,JP,2023-04-30,TV,3,【OSHI NO KO】,【OSHI NO KO】: Season 1,3
Japan,JP,2023-04-30,TV,4,"Now, We Are Breaking Up","Now, We Are Breaking Up: Limited Series",4
Japan,JP,2023-04-30,TV,5,Doctor Cha,Doctor Cha: Limited Series,1
Japan,JP,2023-04-30,TV,6,My Roommate Is a Gumiho,My Roommate Is a Gumiho: Limited Series,4
Japan,JP,2023-04-30,TV,7,The Glory,The Glory: Season 1,13
Japan,JP,2023-04-30,TV,8,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,2
Japan,JP,2023-04-30,TV,9,Beyond Evil,Beyond Evil: Limited Series,4
Japan,JP,2023-04-30,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,72
Japan,JP,2023-04-23,Films,1,F9: The Fast Saga,,2
Japan,JP,2023-04-23,Films,2,Kill Boksoon,,4
Japan,JP,2023-04-23,Films,3,Sonic the Hedgehog 2,,1
Japan,JP,2023-04-23,Films,4,Drive My Car,,2
Japan,JP,2023-04-23,Films,5,The Last Kingdom: Seven Kings Must Die,,1
Japan,JP,2023-04-23,Films,6,Top Gun: Maverick,,7
Japan,JP,2023-04-23,Films,7,My Daddy,,1
Japan,JP,2023-04-23,Films,8,Call Me Chihiro,,8
Japan,JP,2023-04-23,Films,9,Wrath of Man,,5
Japan,JP,2023-04-23,Films,10,In the Wake,,1
Japan,JP,2023-04-23,TV,1,Queenmaker,Queenmaker: Season 1,2
Japan,JP,2023-04-23,TV,2,"Now, We Are Breaking Up","Now, We Are Breaking Up: Limited Series",3
Japan,JP,2023-04-23,TV,3,【OSHI NO KO】,【OSHI NO KO】: Season 1,2
Japan,JP,2023-04-23,TV,4,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,2
Japan,JP,2023-04-23,TV,5,My Roommate Is a Gumiho,My Roommate Is a Gumiho: Limited Series,3
Japan,JP,2023-04-23,TV,6,The Glory,The Glory: Season 1,12
Japan,JP,2023-04-23,TV,7,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 1,1
Japan,JP,2023-04-23,TV,8,Beyond Evil,Beyond Evil: Limited Series,3
